order_id,order_date,customer_id,region,category,channel,units,unit_price,revenue,cost,profit
700862,2025-06-03,CUST-1032,North,Electronics,In-Store,2,251.49,502.98,363.58,139.40000000000003
700867,2025-06-04,CUST-1084,North,Home & Kitchen,In-Store,1,123.36,123.36,89.68,33.67999999999999
700868,2025-06-04,CUST-1068,West,Sports,In-Store,2,17.65,35.3,21.41,13.889999999999997
700866,2025-06-04,CUST-1051,East,Home & Kitchen,In-Store,1,183.07,183.07,127.99,55.08
700865,2025-06-04,CUST-1043,West,Electronics,Online,3,260.66,781.98,454.12,327.86
700869,2025-06-04,CUST-1006,North,Electronics,In-Store,1,558.31,558.31,383.0,175.30999999999995
700870,2025-06-05,CUST-1109,South,Apparel,In-Store,1,90.95,90.95,56.89,34.06
700872,2025-06-05,CUST-1076,South,Sports,In-Store,1,79.13,79.13,54.36,24.769999999999996
700873,2025-06-05,CUST-1043,South,Beauty,Online,1,86.74,86.74,60.06,26.679999999999993
700871,2025-06-05,CUST-1071,East,Beauty,Online,1,87.41,87.41,48.16,39.25
700875,2025-06-06,CUST-1116,North,Electronics,In-Store,1,288.12,288.12,173.51,114.61000000000001
700881,2025-06-07,CUST-1074,East,Electronics,Online,1,531.26,531.26,321.0,210.26
700880,2025-06-07,CUST-1112,South,Sports,In-Store,1,86.24,86.24,55.47,30.769999999999996
700877,2025-06-07,CUST-1030,West,Sports,In-Store,2,88.54,177.08,109.63,67.45000000000002
700878,2025-06-07,CUST-1067,North,Apparel,Online,1,38.29,38.29,24.13,14.16
700876,2025-06-07,CUST-1105,West,Beauty,In-Store,2,55.56,111.12,74.51,36.61
700879,2025-06-07,CUST-1058,South,Sports,In-Store,2,184.71,369.42,231.97,137.45000000000002
700883,2025-06-08,CUST-1013,South,Electronics,In-Store,1,520.79,520.79,334.53,186.26
700885,2025-06-08,CUST-1032,West,Electronics,In-Store,2,217.17,434.34,294.56,139.77999999999997
700884,2025-06-08,CUST-1003,East,Electronics,In-Store,2,192.15,384.3,252.48,131.82000000000002
700882,2025-06-08,CUST-1022,East,Beauty,In-Store,1,85.56,85.56,52.71,32.85
700887,2025-06-09,CUST-1089,North,Apparel,In-Store,3,89.38,268.14,172.07,96.07
700886,2025-06-09,CUST-1007,North,Electronics,In-Store,1,296.52,296.52,178.18,118.33999999999997
700891,2025-06-09,CUST-1105,North,Apparel,Online,2,58.22,116.44,70.93,45.50999999999999
700892,2025-06-09,CUST-1076,North,Beauty,Online,2,18.5,37.0,26.33,10.670000000000002
700889,2025-06-09,CUST-1079,East,Beauty,In-Store,1,84.71,84.71,63.22,21.489999999999995
700890,2025-06-09,CUST-1043,South,Beauty,In-Store,1,14.96,14.96,9.85,5.110000000000001
700888,2025-06-09,CUST-1022,West,Home & Kitchen,In-Store,1,42.56,42.56,29.73,12.830000000000002
700893,2025-06-10,CUST-1081,South,Electronics,Online,1,217.0,217.0,144.87,72.13
700895,2025-06-10,CUST-1023,West,Sports,In-Store,2,161.09,322.18,222.32,99.86000000000001
700894,2025-06-10,CUST-1040,East,Apparel,In-Store,1,39.17,39.17,24.98,14.190000000000001
700897,2025-06-10,CUST-1048,West,Apparel,In-Store,1,104.55,104.55,70.3,34.25
700898,2025-06-10,CUST-1012,East,Apparel,In-Store,2,105.82,211.64,124.28,87.35999999999999
700896,2025-06-10,CUST-1095,North,Beauty,Online,1,63.72,63.72,40.82,22.9
700900,2025-06-11,CUST-1044,South,Sports,In-Store,3,92.95,278.85,197.31,81.54000000000002
700902,2025-06-11,CUST-1052,South,Electronics,Online,2,99.03,198.06,116.38,81.68
700899,2025-06-11,CUST-1088,South,Beauty,In-Store,1,34.94,34.94,23.38,11.559999999999999
700901,2025-06-11,CUST-1051,West,Home & Kitchen,Online,1,36.35,36.35,23.46,12.89
700903,2025-06-12,CUST-1095,South,Beauty,Online,1,52.43,52.43,30.95,21.48
700905,2025-06-12,CUST-1004,South,Sports,In-Store,1,77.69,77.69,56.99,20.699999999999996
700906,2025-06-12,CUST-1043,North,Apparel,Online,1,47.84,47.84,33.64,14.200000000000003
700907,2025-06-12,CUST-1100,West,Home & Kitchen,Online,1,35.55,35.55,25.97,9.579999999999998
700904,2025-06-12,CUST-1067,North,Beauty,In-Store,1,11.0,11.0,6.08,4.92
700912,2025-06-13,CUST-1043,North,Apparel,In-Store,2,119.73,239.46,141.24,98.22
700911,2025-06-13,CUST-1085,East,Apparel,In-Store,1,33.29,33.29,20.92,12.369999999999997
700914,2025-06-13,CUST-1012,North,Home & Kitchen,Online,2,151.85,303.7,223.65,80.04999999999998
700913,2025-06-13,CUST-1108,East,Sports,Online,3,151.44,454.32,334.95,119.37
700908,2025-06-13,CUST-1106,North,Sports,In-Store,1,160.43,160.43,96.86,63.57000000000001
700910,2025-06-13,CUST-1096,North,Beauty,In-Store,3,88.93,266.79,196.2,70.59000000000003
700909,2025-06-13,CUST-1053,North,Beauty,In-Store,1,40.45,40.45,23.22,17.230000000000004
700919,2025-06-14,CUST-1063,North,Apparel,In-Store,1,26.75,26.75,18.64,8.11
700917,2025-06-14,CUST-1027,North,Apparel,Online,1,81.39,81.39,52.07,29.32
700916,2025-06-14,CUST-1044,South,Apparel,Online,2,70.57,141.14,93.56,47.579999999999984
700915,2025-06-14,CUST-1092,South,Sports,Online,1,174.14,174.14,121.25,52.889999999999986
700920,2025-06-14,CUST-1104,West,Apparel,Online,1,71.93,71.93,45.06,26.870000000000005
700921,2025-06-14,CUST-1018,East,Home & Kitchen,Online,1,216.95,216.95,137.31,79.63999999999999
700927,2025-06-15,CUST-1081,East,Sports,In-Store,2,29.04,58.08,34.08,24.0
700923,2025-06-15,CUST-1015,West,Sports,In-Store,2,134.82,269.64,196.38,73.25999999999999
700926,2025-06-15,CUST-1032,West,Sports,In-Store,1,187.85,187.85,118.54,69.30999999999999
700925,2025-06-15,CUST-1072,North,Beauty,In-Store,1,14.23,14.23,8.32,5.91
700924,2025-06-15,CUST-1025,North,Electronics,Online,2,175.79,351.58,240.73,110.85
700928,2025-06-15,CUST-1021,West,Apparel,In-Store,3,96.9,290.7,203.63,87.07
700922,2025-06-15,CUST-1115,South,Electronics,Online,3,515.38,1546.14,1034.23,511.9100000000001
700934,2025-06-16,CUST-1089,Unknown,Sports,In-Store,3,144.27,432.81,264.15,168.66000000000003
700933,2025-06-16,CUST-1062,South,Apparel,Online,1,56.82,56.82,36.15,20.67
700929,2025-06-16,CUST-1075,South,Sports,Online,3,99.11,297.33,216.25,81.07999999999998
700931,2025-06-16,CUST-1069,West,Beauty,In-Store,1,51.43,51.43,32.14,19.29
700932,2025-06-16,CUST-1027,East,Apparel,In-Store,3,110.52,331.56,243.78,87.78
700930,2025-06-16,CUST-1030,North,Beauty,Online,1,10.18,10.18,6.77,3.41
700937,2025-06-17,CUST-1011,North,Sports,In-Store,2,110.72,221.44,149.2,72.24000000000001
700936,2025-06-17,CUST-1044,West,Home & Kitchen,In-Store,2,44.2,88.4,49.95,38.45
700940,2025-06-17,CUST-1088,South,Apparel,Online,2,61.12,122.24,79.93,42.30999999999999
700938,2025-06-17,CUST-1101,West,Home & Kitchen,In-Store,1,54.57,54.57,33.51,21.060000000000002
700941,2025-06-17,CUST-1082,East,Electronics,In-Store,2,357.86,715.72,474.46,241.26000000000005
700935,2025-06-17,CUST-1106,South,Electronics,In-Store,2,338.7,677.4,376.08,301.32
700939,2025-06-17,CUST-1049,West,Electronics,Online,1,148.99,148.99,108.93,40.06
700943,2025-06-18,CUST-1100,Unknown,Sports,In-Store,2,189.98,379.96,269.45,110.50999999999999
700942,2025-06-18,CUST-1022,West,Beauty,Online,2,24.56,49.12,35.8,13.32
700945,2025-06-18,CUST-1089,North,Sports,In-Store,1,58.98,58.98,43.2,15.779999999999994
700944,2025-06-18,CUST-1114,West,Home & Kitchen,Online,1,46.97,46.97,29.19,17.779999999999998
700948,2025-06-19,CUST-1060,West,Electronics,In-Store,1,533.35,533.35,390.64,142.71000000000004
700949,2025-06-19,CUST-1059,North,Electronics,Online,2,188.93,377.86,233.87,143.99
700946,2025-06-19,CUST-1000,East,Apparel,In-Store,2,67.22,134.44,78.0,56.44
700950,2025-06-19,CUST-1064,Unknown,Electronics,In-Store,2,282.07,564.14,327.89,236.25
700947,2025-06-19,CUST-1076,North,Electronics,Online,3,216.99,650.97,452.24,198.73000000000002
700951,2025-06-19,CUST-1019,South,Apparel,In-Store,1,32.54,32.54,20.87,11.669999999999998
700953,2025-06-20,CUST-1045,Unknown,Electronics,In-Store,1,202.36,202.36,114.79,87.57000000000001
700955,2025-06-20,CUST-1043,Unknown,Sports,Online,1,27.81,27.81,19.14,8.669999999999998
700954,2025-06-20,CUST-1095,West,Electronics,In-Store,1,506.36,506.36,333.12,173.24
700952,2025-06-20,CUST-1094,South,Electronics,In-Store,1,331.23,331.23,231.9,99.33000000000001
700963,2025-06-21,CUST-1060,East,Beauty,In-Store,3,88.95,266.85,169.34,97.51000000000002
700959,2025-06-21,CUST-1025,South,Electronics,In-Store,1,492.3,492.3,326.13,166.17000000000002
700958,2025-06-21,CUST-1110,East,Beauty,In-Store,1,86.56,86.56,64.45,22.11
700965,2025-06-21,CUST-1030,West,Electronics,In-Store,1,148.0,148.0,97.16,50.84
700961,2025-06-21,CUST-1060,West,Electronics,Online,1,465.05,465.05,279.11,185.94
700960,2025-06-21,CUST-1083,Unknown,Beauty,In-Store,2,71.22,142.44,79.39,63.05
700957,2025-06-21,CUST-1017,North,Sports,In-Store,1,123.81,123.81,73.4,50.41
700962,2025-06-21,CUST-1059,East,Electronics,In-Store,1,553.43,553.43,366.98,186.44999999999993
700956,2025-06-21,CUST-1015,East,Electronics,Online,3,216.98,650.94,430.41,220.53000000000003
700964,2025-06-21,CUST-1036,West,Electronics,Online,2,90.52,181.04,109.02,72.02
700968,2025-06-22,CUST-1032,South,Apparel,In-Store,2,86.48,172.96,122.32,50.640000000000015
700967,2025-06-22,CUST-1046,South,Electronics,In-Store,2,255.2,510.4,307.59,202.81
700972,2025-06-23,CUST-1049,North,Apparel,Online,1,56.09,56.09,38.71,17.380000000000003
700973,2025-06-23,CUST-1090,South,Sports,In-Store,1,124.36,124.36,76.97,47.39
700970,2025-06-23,CUST-1041,West,Beauty,Online,2,31.07,62.14,34.84,27.299999999999997
700971,2025-06-23,CUST-1097,East,Home & Kitchen,In-Store,1,39.87,39.87,25.99,13.879999999999999
700982,2025-06-24,CUST-1037,South,Sports,Online,1,109.14,109.14,61.63,47.51
700978,2025-06-24,CUST-1090,East,Apparel,Online,1,91.69,91.69,59.46,32.23
700979,2025-06-24,CUST-1037,South,Apparel,In-Store,2,74.2,148.4,90.74,57.66000000000001
700983,2025-06-24,CUST-1083,West,Electronics,In-Store,3,505.34,1516.02,974.85,541.17
700980,2025-06-24,CUST-1112,North,Sports,Online,1,135.02,135.02,94.85,40.170000000000016
700974,2025-06-24,CUST-1090,South,Electronics,In-Store,2,321.0,642.0,396.94,245.06
700977,2025-06-24,CUST-1041,West,Electronics,Online,2,488.82,977.64,643.86,333.78
700981,2025-06-24,CUST-1054,North,Home & Kitchen,In-Store,2,39.74,79.48,46.08,33.400000000000006
700976,2025-06-24,CUST-1098,South,Home & Kitchen,In-Store,1,193.22,193.22,141.02,52.19999999999999
700975,2025-06-24,CUST-1073,North,Home & Kitchen,In-Store,2,47.28,94.56,68.01,26.549999999999997
700988,2025-06-26,CUST-1065,East,Home & Kitchen,In-Store,1,204.65,204.65,126.51,78.14
700989,2025-06-26,CUST-1046,West,Apparel,In-Store,1,25.38,25.38,14.34,11.04
700985,2025-06-26,CUST-1106,East,Sports,In-Store,2,133.71,267.42,199.72,67.70000000000002
700986,2025-06-26,CUST-1055,East,Apparel,In-Store,1,16.2,16.2,10.08,6.119999999999999
700984,2025-06-26,CUST-1036,West,Electronics,In-Store,1,597.79,597.79,406.95,190.83999999999997
700987,2025-06-26,CUST-1085,North,Beauty,In-Store,1,13.72,13.72,7.74,5.98
700990,2025-06-26,CUST-1054,South,Home & Kitchen,In-Store,2,185.62,371.24,267.74,103.5
700992,2025-06-27,CUST-1024,West,Beauty,Online,1,48.36,48.36,35.29,13.07
700991,2025-06-27,CUST-1100,South,Home & Kitchen,Online,1,141.19,141.19,102.93,38.25999999999999
700994,2025-06-27,CUST-1041,East,Apparel,Online,2,90.25,180.5,116.13,64.37
700996,2025-06-27,CUST-1026,North,Electronics,In-Store,1,574.0,574.0,429.63,144.37
700995,2025-06-27,CUST-1093,West,Sports,Online,2,65.23,130.46,73.3,57.16000000000001
700993,2025-06-27,CUST-1105,South,Beauty,Online,2,13.05,26.1,17.04,9.060000000000002
700998,2025-06-28,CUST-1083,South,Beauty,Online,2,73.49,146.98,82.11,64.86999999999999
700999,2025-06-28,CUST-1041,West,Beauty,In-Store,2,78.09,156.18,99.07,57.110000000000014
701000,2025-06-28,CUST-1092,East,Sports,In-Store,2,21.63,43.26,25.44,17.819999999999997
700997,2025-06-28,CUST-1067,South,Sports,In-Store,3,134.23,402.69,260.02,142.67000000000002
701004,2025-06-29,CUST-1102,South,Sports,In-Store,2,76.37,152.74,89.61,63.13000000000001
701001,2025-06-29,CUST-1040,West,Home & Kitchen,In-Store,1,99.8,99.8,58.51,41.29
701003,2025-06-29,CUST-1014,North,Beauty,Online,3,66.92,200.76,149.53,51.22999999999999
701002,2025-06-29,CUST-1058,East,Beauty,In-Store,3,31.04,93.12,60.38,32.74
701005,2025-06-30,CUST-1097,West,Apparel,In-Store,1,94.36,94.36,67.19,27.17
701006,2025-06-30,CUST-1011,North,Beauty,Online,1,68.67,68.67,44.3,24.370000000000005
701007,2025-06-30,CUST-1110,North,Sports,In-Store,1,174.2,174.2,106.65,67.54999999999998
701009,2025-06-30,CUST-1040,East,Sports,In-Store,1,172.69,172.69,128.69,44.0
701010,2025-06-30,CUST-1015,East,Sports,In-Store,1,90.71,90.71,62.0,28.709999999999994
701008,2025-06-30,CUST-1107,West,Apparel,In-Store,2,87.14,174.28,104.14,70.14
701012,2025-07-01,CUST-1023,South,Apparel,In-Store,1,95.85,95.85,54.25,41.599999999999994
701016,2025-07-01,CUST-1064,South,Sports,In-Store,1,114.97,114.97,75.65,39.31999999999999
701017,2025-07-01,CUST-1022,West,Electronics,In-Store,1,91.36,91.36,54.32,37.04
701015,2025-07-01,CUST-1023,North,Beauty,Online,3,39.68,119.04,79.27,39.77000000000001
701014,2025-07-01,CUST-1088,North,Beauty,In-Store,2,37.4,74.8,48.22,26.58
701011,2025-07-01,CUST-1026,North,Home & Kitchen,Online,1,152.18,152.18,108.88,43.30000000000001
701013,2025-07-01,CUST-1010,North,Beauty,In-Store,1,23.9,23.9,14.25,9.649999999999999
701026,2025-07-02,CUST-1103,East,Electronics,In-Store,2,128.02,256.04,179.44,76.60000000000002
701024,2025-07-02,CUST-1052,West,Sports,In-Store,3,115.08,345.24,224.93,120.31
701020,2025-07-02,CUST-1116,Unknown,Sports,In-Store,1,99.05,99.05,62.35,36.699999999999996
701019,2025-07-02,CUST-1010,West,Beauty,In-Store,3,25.96,77.88,49.93,27.949999999999996
701028,2025-07-02,CUST-1046,West,Home & Kitchen,In-Store,2,110.14,220.28,138.74,81.53999999999999
701027,2025-07-02,CUST-1053,South,Apparel,In-Store,2,30.2,60.4,35.48,24.92
701022,2025-07-02,CUST-1030,North,Beauty,Online,1,84.37,84.37,59.83,24.540000000000006
701021,2025-07-02,CUST-1102,West,Electronics,In-Store,1,573.96,573.96,376.62,197.34000000000003
701023,2025-07-02,CUST-1047,North,Sports,In-Store,1,110.74,110.74,62.86,47.879999999999995
701025,2025-07-02,CUST-1047,West,Apparel,Online,2,96.85,193.7,142.51,51.19
701018,2025-07-02,CUST-1075,West,Sports,Online,2,50.65,101.3,57.39,43.91
701030,2025-07-03,CUST-1085,South,Electronics,Online,1,186.81,186.81,137.34,49.47
701031,2025-07-03,CUST-1014,South,Home & Kitchen,In-Store,1,60.1,60.1,35.32,24.78
701029,2025-07-03,CUST-1119,South,Sports,In-Store,1,50.64,50.64,30.77,19.87
701034,2025-07-03,CUST-1035,North,Apparel,In-Store,1,70.62,70.62,42.84,27.78
701033,2025-07-03,CUST-1090,South,Beauty,Online,2,82.58,165.16,108.29,56.86999999999999
701032,2025-07-03,CUST-1095,East,Electronics,In-Store,2,85.31,170.62,96.87,73.75
701041,2025-07-04,CUST-1092,West,Home & Kitchen,In-Store,1,102.82,102.82,66.99,35.83
701037,2025-07-04,CUST-1040,South,Electronics,Online,1,180.65,180.65,99.61,81.04
701040,2025-07-04,CUST-1073,North,Electronics,Online,1,454.88,454.88,306.05,148.82999999999998
701039,2025-07-04,CUST-1041,South,Electronics,In-Store,1,337.15,337.15,245.77,91.37999999999997
701035,2025-07-04,CUST-1001,West,Home & Kitchen,In-Store,3,37.29,111.87,76.45,35.42
701036,2025-07-04,CUST-1004,South,Home & Kitchen,Online,2,229.95,459.9,256.39,203.51
701038,2025-07-04,CUST-1107,West,Electronics,In-Store,1,324.99,324.99,207.58,117.41
701042,2025-07-04,CUST-1034,South,Beauty,In-Store,1,19.49,19.49,13.9,5.589999999999998
701043,2025-07-04,CUST-1116,South,Electronics,Online,2,83.36,166.72,107.6,59.120000000000005
701050,2025-07-05,CUST-1004,West,Sports,In-Store,1,76.51,76.51,43.27,33.24
701049,2025-07-05,CUST-1037,North,Apparel,In-Store,3,88.23,264.69,149.67,115.02000000000001
701045,2025-07-05,CUST-1085,West,Beauty,In-Store,3,87.6,262.8,177.7,85.10000000000002
701047,2025-07-05,CUST-1115,West,Sports,In-Store,1,23.37,23.37,14.01,9.360000000000001
701044,2025-07-05,CUST-1034,North,Beauty,Online,1,48.03,48.03,28.64,19.39
701046,2025-07-05,CUST-1110,East,Home & Kitchen,Online,2,36.72,73.44,53.38,20.059999999999995
701048,2025-07-05,CUST-1063,South,Home & Kitchen,Online,3,189.03,567.09,421.68,145.41000000000003
701051,2025-07-06,CUST-1014,East,Sports,Online,2,58.85,117.7,73.49,44.21000000000001
701054,2025-07-06,CUST-1071,North,Home & Kitchen,Online,1,149.51,149.51,84.99,64.52
701052,2025-07-06,CUST-1106,South,Electronics,Online,2,456.89,913.78,521.9,391.88
701053,2025-07-06,CUST-1016,East,Beauty,In-Store,1,67.56,67.56,47.79,19.770000000000003
701055,2025-07-06,CUST-1096,East,Electronics,Online,1,313.91,313.91,189.36,124.55000000000001
701059,2025-07-07,CUST-1016,North,Beauty,In-Store,1,31.14,31.14,22.73,8.41
701062,2025-07-07,CUST-1083,West,Home & Kitchen,In-Store,3,51.57,154.71,88.28,66.43
701058,2025-07-07,CUST-1016,East,Home & Kitchen,In-Store,1,44.38,44.38,29.49,14.890000000000004
701057,2025-07-07,CUST-1047,East,Sports,In-Store,3,194.68,584.04,335.24,248.79999999999995
701056,2025-07-07,CUST-1084,East,Beauty,Online,2,58.6,117.2,76.45,40.75
701060,2025-07-07,CUST-1008,East,Home & Kitchen,In-Store,2,227.96,455.92,339.97,115.94999999999999
701061,2025-07-07,CUST-1065,South,Apparel,Online,1,67.75,67.75,45.4,22.35
701063,2025-07-07,CUST-1028,North,Beauty,Online,2,17.04,34.08,19.3,14.779999999999998
701070,2025-07-08,CUST-1106,South,Home & Kitchen,Online,3,249.5,748.5,458.21,290.29
701065,2025-07-08,CUST-1113,North,Sports,Online,3,83.43,250.29,170.33,79.95999999999998
701064,2025-07-08,CUST-1051,West,Electronics,In-Store,3,129.1,387.3,274.52,112.78000000000003
701071,2025-07-08,CUST-1044,West,Sports,In-Store,1,162.71,162.71,112.09,50.620000000000005
701069,2025-07-08,CUST-1062,East,Electronics,In-Store,1,142.18,142.18,89.87,52.31
701066,2025-07-08,CUST-1066,East,Beauty,In-Store,2,56.42,112.84,78.81,34.03
701068,2025-07-08,CUST-1001,North,Beauty,In-Store,2,45.72,91.44,67.78,23.659999999999997
701067,2025-07-08,CUST-1065,South,Apparel,In-Store,2,15.52,31.04,21.19,9.849999999999998
701077,2025-07-09,CUST-1004,South,Apparel,In-Store,2,22.78,45.56,31.65,13.910000000000004
701076,2025-07-09,CUST-1023,South,Home & Kitchen,In-Store,3,165.68,497.04,287.77,209.27000000000004
701078,2025-07-09,CUST-1079,North,Electronics,In-Store,1,159.5,159.5,92.81,66.69
701074,2025-07-09,CUST-1096,North,Sports,In-Store,3,56.92,170.76,94.17,76.58999999999999
701075,2025-07-09,CUST-1010,South,Home & Kitchen,Online,2,77.47,154.94,89.75,65.19
701079,2025-07-09,CUST-1012,North,Home & Kitchen,Online,1,214.46,214.46,141.29,73.17000000000002
701072,2025-07-09,CUST-1017,South,Home & Kitchen,Online,2,195.0,390.0,284.25,105.75
701073,2025-07-09,CUST-1091,West,Electronics,In-Store,1,184.32,184.32,135.08,49.23999999999998
701082,2025-07-10,CUST-1118,South,Sports,In-Store,1,141.97,141.97,82.73,59.239999999999995
701083,2025-07-10,CUST-1026,West,Beauty,In-Store,2,71.04,142.08,105.53,36.55000000000001
701084,2025-07-10,CUST-1108,West,Home & Kitchen,In-Store,1,26.76,26.76,18.99,7.770000000000003
701080,2025-07-10,CUST-1092,South,Apparel,In-Store,1,44.32,44.32,31.49,12.830000000000002
701081,2025-07-10,CUST-1005,South,Electronics,Online,1,322.56,322.56,187.64,134.92000000000002
701087,2025-07-11,CUST-1073,South,Home & Kitchen,In-Store,2,193.79,387.58,258.29,129.28999999999996
701089,2025-07-11,CUST-1053,North,Sports,Online,1,66.69,66.69,36.86,29.83
701085,2025-07-11,CUST-1117,West,Beauty,In-Store,1,15.04,15.04,10.51,4.529999999999999
701088,2025-07-11,CUST-1081,West,Beauty,Online,1,23.55,23.55,14.2,9.350000000000001
701086,2025-07-11,CUST-1108,South,Beauty,In-Store,1,61.56,61.56,44.25,17.310000000000002
701092,2025-07-12,CUST-1073,North,Electronics,Online,1,297.7,297.7,170.62,127.07999999999998
701094,2025-07-12,CUST-1009,South,Electronics,Online,1,328.86,328.86,233.3,95.56
701090,2025-07-12,CUST-1022,South,Electronics,In-Store,1,387.79,387.79,262.59,125.20000000000005
701093,2025-07-12,CUST-1005,South,Beauty,In-Store,1,51.07,51.07,33.4,17.67
701098,2025-07-13,CUST-1045,South,Electronics,Online,1,206.81,206.81,114.41,92.4
701099,2025-07-13,CUST-1057,North,Electronics,In-Store,1,536.51,536.51,305.77,230.74
701095,2025-07-13,CUST-1077,East,Beauty,Online,1,71.77,71.77,42.93,28.839999999999996
701096,2025-07-13,CUST-1050,North,Sports,In-Store,1,144.25,144.25,94.53,49.72
701097,2025-07-13,CUST-1048,West,Electronics,Online,1,148.17,148.17,93.32,54.849999999999994
701104,2025-07-14,CUST-1094,East,Beauty,In-Store,1,24.85,24.85,15.66,9.190000000000001
701103,2025-07-14,CUST-1000,West,Sports,In-Store,2,114.44,228.88,151.66,77.22
701102,2025-07-14,CUST-1118,East,Sports,In-Store,2,190.4,380.8,218.94,161.86
701100,2025-07-14,CUST-1067,West,Apparel,In-Store,1,96.54,96.54,53.29,43.25000000000001
701101,2025-07-14,CUST-1096,South,Sports,Online,1,196.86,196.86,146.42,50.440000000000026
701105,2025-07-14,CUST-1101,East,Beauty,In-Store,2,88.56,177.12,110.07,67.05000000000001
701110,2025-07-15,CUST-1062,South,Home & Kitchen,Online,1,248.63,248.63,171.15,77.47999999999999
701107,2025-07-15,CUST-1104,East,Sports,Online,2,27.25,54.5,37.76,16.740000000000002
701108,2025-07-15,CUST-1091,North,Beauty,In-Store,1,26.72,26.72,15.95,10.77
701109,2025-07-15,CUST-1062,West,Beauty,In-Store,2,47.93,95.86,59.11,36.75
701106,2025-07-15,CUST-1075,South,Sports,In-Store,2,154.79,309.58,208.88,100.69999999999999
701112,2025-07-16,CUST-1024,North,Sports,In-Store,3,23.68,71.04,49.77,21.270000000000003
701120,2025-07-17,CUST-1068,East,Beauty,Online,1,87.9,87.9,54.42,33.480000000000004
701114,2025-07-17,CUST-1086,North,Home & Kitchen,In-Store,1,246.47,246.47,150.83,95.63999999999999
701119,2025-07-17,CUST-1074,East,Apparel,In-Store,2,93.45,186.9,103.7,83.2
701122,2025-07-17,CUST-1033,East,Beauty,In-Store,1,45.02,45.02,24.84,20.180000000000003
701115,2025-07-17,CUST-1015,South,Beauty,In-Store,1,74.09,74.09,52.02,22.07
701116,2025-07-17,CUST-1008,East,Sports,In-Store,2,89.69,179.38,119.58,59.8
701113,2025-07-17,CUST-1076,East,Home & Kitchen,Online,1,104.45,104.45,60.34,44.11
701121,2025-07-17,CUST-1010,South,Electronics,In-Store,3,395.78,1187.34,667.38,519.9599999999999
701117,2025-07-17,CUST-1080,South,Sports,Online,2,192.65,385.3,227.84,157.46
701118,2025-07-17,CUST-1013,North,Sports,In-Store,1,110.63,110.63,81.57,29.060000000000002
701125,2025-07-18,CUST-1116,South,Apparel,In-Store,1,63.34,63.34,43.95,19.39
701123,2025-07-18,CUST-1113,East,Beauty,Online,3,28.87,86.61,55.12,31.490000000000002
701126,2025-07-18,CUST-1007,East,Apparel,Online,3,117.74,353.22,220.95,132.27000000000004
701124,2025-07-18,CUST-1099,South,Sports,Online,3,155.87,467.61,277.33,190.28000000000003
701130,2025-07-19,CUST-1028,North,Apparel,In-Store,2,48.56,97.12,68.79,28.33
701129,2025-07-19,CUST-1014,South,Electronics,In-Store,2,421.0,842.0,519.35,322.65
701128,2025-07-19,CUST-1077,North,Home & Kitchen,In-Store,2,72.34,144.68,93.3,51.38000000000001
701133,2025-07-19,CUST-1034,West,Beauty,Online,1,20.67,20.67,13.45,7.220000000000002
701127,2025-07-19,CUST-1070,North,Beauty,In-Store,2,40.51,81.02,44.84,36.17999999999999
701132,2025-07-19,CUST-1050,East,Electronics,In-Store,3,164.99,494.97,320.14,174.83000000000004
701131,2025-07-19,CUST-1038,East,Electronics,In-Store,2,360.4,720.8,401.2,319.59999999999997
701137,2025-07-20,CUST-1058,West,Electronics,In-Store,2,335.47,670.94,369.76,301.18000000000006
701136,2025-07-20,CUST-1082,West,Home & Kitchen,Online,3,116.0,348.0,225.07,122.93
701134,2025-07-20,CUST-1031,North,Electronics,Online,2,589.61,1179.22,855.73,323.49
701143,2025-07-21,CUST-1013,East,Apparel,Online,3,109.69,329.07,183.73,145.34
701138,2025-07-21,CUST-1034,North,Sports,Online,2,31.03,62.06,42.72,19.340000000000003
701144,2025-07-21,CUST-1042,East,Home & Kitchen,In-Store,1,92.89,92.89,64.71,28.180000000000007
701142,2025-07-21,CUST-1017,North,Electronics,Online,1,443.7,443.7,285.91,157.78999999999996
701141,2025-07-21,CUST-1093,East,Electronics,In-Store,1,241.17,241.17,139.49,101.67999999999998
701140,2025-07-21,CUST-1002,North,Home & Kitchen,Online,2,107.02,214.04,136.76,77.28
701139,2025-07-21,CUST-1016,South,Sports,In-Store,1,100.18,100.18,66.68,33.5
701147,2025-07-22,CUST-1019,East,Apparel,Online,1,115.67,115.67,63.78,51.89
701146,2025-07-22,CUST-1090,East,Apparel,Online,1,38.18,38.18,24.06,14.120000000000001
701148,2025-07-22,CUST-1062,North,Electronics,Online,1,317.71,317.71,175.74,141.96999999999997
701145,2025-07-22,CUST-1039,West,Sports,In-Store,1,160.34,160.34,120.14,40.2
701149,2025-07-22,CUST-1040,West,Electronics,In-Store,3,512.28,1536.84,992.11,544.7299999999999
701152,2025-07-23,CUST-1079,West,Beauty,In-Store,3,89.81,269.43,169.98,99.45000000000002
701154,2025-07-23,CUST-1098,South,Home & Kitchen,In-Store,2,205.08,410.16,306.02,104.14000000000004
701156,2025-07-23,CUST-1000,East,Apparel,In-Store,2,102.9,205.8,137.29,68.51000000000002
701151,2025-07-23,CUST-1008,East,Electronics,In-Store,2,574.54,1149.08,837.23,311.8499999999999
701159,2025-07-23,CUST-1115,South,Electronics,In-Store,2,594.44,1188.88,774.73,414.1500000000001
